29.0,-22.0,-5.0,-9.0,4.0,0.0,-1.0,1.0,;1.0,13.0,1.0,0.0,-3.0,-0.0,-2.0,0.0,;18.0,6.0,2.0,-2.0,-2.0,2.0,-1.0,0.0,;-2.0,2.0,6.0,3.0,-0.0,-1.0,0.0,0.0,;-3.0,-5.0,-4.0,2.0,-3.0,0.0,-0.0,-0.0,;-2.0,-2.0,-1.0,2.0,0.0,-1.0,0.0,-0.0,;-1.0,1.0,-1.0,1.0,-0.0,-0.0,-0.0,-0.0,;-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,;
-85.0,74.0,30.0,2.0,4.0,4.0,1.0,2.0,;0.0,3.0,-13.0,-25.0,4.0,-1.0,4.0,0.0,;16.0,-10.0,-22.0,-6.0,-4.0,3.0,-0.0,-1.0,;9.0,2.0,15.0,-5.0,5.0,-2.0,0.0,-1.0,;-22.0,1.0,-4.0,3.0,-1.0,1.0,-1.0,0.0,;-9.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,;-2.0,0.0,-1.0,1.0,-1.0,-0.0,-0.0,0.0,;1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,;
-50.0,-90.0,3.0,-20.0,3.0,5.0,2.0,2.0,;-28.0,53.0,8.0,5.0,-0.0,-1.0,-1.0,1.0,;13.0,50.0,-20.0,-7.0,-1.0,1.0,1.0,0.0,;-11.0,-6.0,-13.0,13.0,6.0,2.0,0.0,0.0,;-7.0,-14.0,-3.0,0.0,-2.0,-1.0,-1.0,-0.0,;5.0,-4.0,1.0,0.0,-2.0,1.0,0.0,-0.0,;2.0,-1.0,-1.0,0.0,-1.0,-0.0,0.0,-0.0,;1.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,;
26.0,18.0,-33.0,-20.0,0.0,-1.0,2.0,-0.0,;-10.0,-20.0,-15.0,-1.0,7.0,-4.0,-1.0,0.0,;-25.0,-14.0,11.0,8.0,-6.0,6.0,0.0,1.0,;4.0,9.0,4.0,-11.0,1.0,-1.0,-1.0,-0.0,;2.0,-4.0,-0.0,-3.0,-1.0,0.0,-0.0,-0.0,;6.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,;3.0,1.0,-0.0,-0.0,-1.0,0.0,0.0,-0.0,;1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,;
51.0,-22.0,-9.0,7.0,-5.0,1.0,2.0,-0.0,;-19.0,10.0,14.0,4.0,-3.0,1.0,2.0,0.0,;18.0,-3.0,-11.0,-8.0,4.0,-0.0,-1.0,-1.0,;10.0,10.0,-1.0,-2.0,2.0,-1.0,-0.0,1.0,;-1.0,2.0,-3.0,-2.0,2.0,-1.0,-0.0,-0.0,;-1.0,1.0,-0.0,0.0,1.0,0.0,-0.0,0.0,;1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,-0.0,;0.0,-1.0,0.0,0.0,0.0,0.0,-0.0,0.0,;
43.0,-12.0,-2.0,16.0,-9.0,-4.0,1.0,-0.0,;-57.0,14.0,4.0,10.0,7.0,-0.0,-0.0,-1.0,;-4.0,-20.0,-4.0,-4.0,-4.0,5.0,-1.0,1.0,;6.0,-6.0,22.0,-2.0,-7.0,3.0,-0.0,-2.0,;12.0,4.0,8.0,4.0,-1.0,-0.0,-0.0,-2.0,;5.0,-4.0,1.0,3.0,-0.0,-2.0,0.0,-1.0,;0.0,-1.0,-0.0,1.0,-0.0,-1.0,1.0,-0.0,;-0.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,;
-21.0,-49.0,14.0,14.0,-0.0,1.0,-0.0,-2.0,;26.0,-34.0,7.0,-3.0,-6.0,-1.0,1.0,-1.0,;-2.0,4.0,-5.0,3.0,-5.0,2.0,0.0,-2.0,;-2.0,8.0,-3.0,-2.0,-2.0,1.0,1.0,1.0,;-0.0,11.0,-3.0,-2.0,-0.0,0.0,1.0,-0.0,;2.0,0.0,2.0,-2.0,-1.0,1.0,1.0,-1.0,;1.0,-0.0,1.0,-1.0,0.0,0.0,0.0,-0.0,;1.0,-0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,;
-62.0,30.0,-18.0,-7.0,6.0,0.0,2.0,-0.0,;8.0,2.0,-5.0,4.0,-15.0,1.0,-0.0,-0.0,;-2.0,-7.0,12.0,8.0,-2.0,-5.0,1.0,-3.0,;13.0,10.0,-6.0,-1.0,0.0,1.0,-1.0,0.0,;0.0,-3.0,-5.0,1.0,-1.0,-0.0,-0.0,-0.0,;1.0,-2.0,1.0,-1.0,-0.0,0.0,-1.0,-0.0,;-1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,;-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,;
-50.0,-21.0,9.0,10.0,-6.0,1.0,0.0,-0.0,;-23.0,11.0,-4.0,-11.0,7.0,-1.0,-1.0,-2.0,;-0.0,20.0,9.0,3.0,0.0,-0.0,2.0,0.0,;-4.0,-20.0,4.0,-4.0,1.0,1.0,-1.0,1.0,;-4.0,4.0,-4.0,-1.0,-0.0,0.0,0.0,-1.0,;-4.0,5.0,1.0,0.0,-0.0,-1.0,-0.0,0.0,;-0.0,1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,;-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,;
-108.0,35.0,10.0,8.0,1.0,1.0,-3.0,-1.0,;36.0,5.0,-15.0,4.0,6.0,0.0,-2.0,-0.0,;10.0,-1.0,-10.0,-3.0,1.0,-1.0,0.0,-0.0,;13.0,-2.0,-5.0,0.0,2.0,1.0,0.0,-1.0,;-1.0,-1.0,-3.0,-1.0,1.0,0.0,-0.0,-0.0,;-2.0,-2.0,0.0,0.0,-0.0,1.0,0.0,-0.0,;-1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,;-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,;
-151.0,40.0,11.0,-7.0,1.0,-0.0,-2.0,-0.0,;-23.0,18.0,-18.0,3.0,-0.0,-0.0,1.0,-0.0,;-3.0,-21.0,-7.0,-2.0,4.0,0.0,-0.0,0.0,;-7.0,-0.0,-3.0,-0.0,0.0,1.0,0.0,-0.0,;6.0,5.0,1.0,2.0,0.0,-0.0,-0.0,-0.0,;4.0,2.0,0.0,1.0,1.0,0.0,-0.0,-0.0,;-1.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,;-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,;
-140.0,-77.0,46.0,1.0,1.0,3.0,-3.0,0.0,;21.0,-49.0,43.0,-14.0,-11.0,1.0,-1.0,1.0,;5.0,3.0,-0.0,-4.0,3.0,1.0,-0.0,1.0,;0.0,1.0,-0.0,-4.0,1.0,0.0,-1.0,-0.0,;-4.0,3.0,1.0,-1.0,-0.0,0.0,0.0,0.0,;-3.0,3.0,-1.0,0.0,0.0,-1.0,0.0,0.0,;-1.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,;-1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;
-167.0,39.0,35.0,4.0,10.0,-0.0,-1.0,-0.0,;-9.0,21.0,18.0,8.0,-1.0,2.0,0.0,-0.0,;2.0,-8.0,-1.0,1.0,1.0,-0.0,1.0,0.0,;-1.0,2.0,5.0,-2.0,-0.0,-1.0,1.0,-0.0,;2.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,;1.0,-1.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,;0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,;0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;
-105.0,-58.0,48.0,4.0,-6.0,-0.0,-0.0,-0.0,;23.0,-61.0,-11.0,8.0,-17.0,2.0,3.0,1.0,;5.0,31.0,-9.0,-4.0,-0.0,-0.0,0.0,0.0,;-0.0,14.0,20.0,-3.0,2.0,-0.0,-1.0,-0.0,;4.0,-16.0,-3.0,-0.0,0.0,0.0,1.0,0.0,;3.0,-3.0,-0.0,1.0,-0.0,1.0,-0.0,0.0,;2.0,-2.0,1.0,0.0,-1.0,0.0,-0.0,0.0,;1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,;
-0.0,6.0,-6.0,-8.0,-3.0,2.0,0.0,1.0,;21.0,-10.0,10.0,2.0,3.0,1.0,-0.0,-1.0,;-13.0,6.0,16.0,-6.0,-1.0,-3.0,-1.0,0.0,;8.0,7.0,-11.0,1.0,2.0,0.0,1.0,-1.0,;-3.0,10.0,-0.0,1.0,2.0,-1.0,1.0,0.0,;-7.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,;-2.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,;-1.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,;
-6.0,-17.0,12.0,-1.0,2.0,-0.0,-0.0,-1.0,;18.0,3.0,7.0,4.0,-3.0,0.0,1.0,0.0,;5.0,-19.0,-6.0,-4.0,2.0,2.0,1.0,0.0,;-4.0,5.0,3.0,-1.0,1.0,0.0,1.0,0.0,;-2.0,10.0,-3.0,1.0,0.0,-1.0,-0.0,0.0,;1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,;-0.0,1.0,-0.0,1.0,-0.0,-1.0,-0.0,0.0,;-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,;
-17.0,24.0,1.0,3.0,-1.0,4.0,1.0,-1.0,;9.0,22.0,-0.0,4.0,2.0,1.0,0.0,-1.0,;-18.0,-0.0,-7.0,1.0,-2.0,3.0,-0.0,0.0,;-6.0,4.0,2.0,-7.0,1.0,0.0,0.0,0.0,;1.0,-4.0,-0.0,-1.0,-1.0,-0.0,-1.0,-0.0,;-1.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,;-1.0,-1.0,0.0,-0.0,-1.0,0.0,-0.0,-0.0,;-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,;
-14.0,-59.0,21.0,-2.0,-9.0,2.0,1.0,0.0,;-30.0,10.0,-22.0,11.0,-3.0,0.0,1.0,1.0,;-37.0,12.0,-12.0,-1.0,-2.0,-1.0,0.0,1.0,;-6.0,3.0,4.0,-4.0,2.0,-0.0,-1.0,1.0,;0.0,4.0,-1.0,-1.0,1.0,-1.0,-0.0,0.0,;-1.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,;-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,;-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,;
76.0,-35.0,-9.0,-5.0,-5.0,-1.0,2.0,-1.0,;-38.0,-33.0,7.0,-12.0,2.0,-1.0,-0.0,1.0,;2.0,4.0,-12.0,7.0,-6.0,-1.0,-2.0,-2.0,;-6.0,-3.0,-4.0,-3.0,-0.0,1.0,-2.0,1.0,;4.0,5.0,-1.0,-0.0,-1.0,0.0,0.0,1.0,;-0.0,-0.0,1.0,-1.0,-1.0,0.0,-0.0,1.0,;-1.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,;-1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,;
78.0,2.0,38.0,-11.0,4.0,11.0,-7.0,2.0,;-94.0,45.0,-31.0,-14.0,10.0,4.0,-0.0,-0.0,;-31.0,-31.0,-20.0,-8.0,3.0,-3.0,2.0,-2.0,;5.0,12.0,1.0,0.0,3.0,-2.0,2.0,-1.0,;-9.0,16.0,1.0,0.0,-3.0,0.0,0.0,0.0,;-2.0,2.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,;-0.0,-1.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0,;0.0,-1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,;
-121.0,-19.0,-44.0,-6.0,-0.0,1.0,2.0,-0.0,;34.0,37.0,1.0,-12.0,-0.0,-1.0,0.0,3.0,;-6.0,-10.0,16.0,-5.0,-1.0,-1.0,-0.0,0.0,;-1.0,5.0,5.0,-4.0,0.0,1.0,-1.0,-1.0,;-12.0,-4.0,8.0,4.0,-1.0,-0.0,-0.0,0.0,;-1.0,-2.0,1.0,3.0,0.0,-2.0,0.0,0.0,;1.0,-1.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,;-1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,;
-132.0,-6.0,11.0,-4.0,1.0,-2.0,-1.0,-0.0,;27.0,10.0,-10.0,-3.0,2.0,-1.0,-0.0,1.0,;6.0,-11.0,2.0,-0.0,1.0,-0.0,0.0,1.0,;-6.0,-1.0,6.0,-3.0,0.0,-0.0,-1.0,1.0,;2.0,0.0,-6.0,1.0,-0.0,0.0,0.0,-0.0,;3.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,;-1.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,;0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,;
-175.0,31.0,17.0,8.0,-1.0,1.0,-0.0,0.0,;14.0,16.0,-0.0,-2.0,-3.0,-0.0,0.0,0.0,;12.0,7.0,6.0,-2.0,-1.0,-0.0,0.0,0.0,;9.0,-1.0,1.0,-1.0,-0.0,-1.0,-0.0,0.0,;8.0,6.0,1.0,-0.0,-0.0,-1.0,-0.0,-0.0,;2.0,0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,;-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,;0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;
-195.0,-46.0,22.0,4.0,-3.0,0.0,-0.0,0.0,;-6.0,-1.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,;-0.0,6.0,-1.0,-3.0,2.0,-0.0,-0.0,-0.0,;17.0,-13.0,-2.0,4.0,-0.0,-0.0,-0.0,0.0,;2.0,-3.0,1.0,-1.0,-0.0,0.0,0.0,0.0,;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,;1.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,;-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,;
-136.0,-11.0,6.0,12.0,-2.0,-1.0,-0.0,-1.0,;-11.0,11.0,4.0,-2.0,-0.0,-2.0,1.0,1.0,;-16.0,6.0,-8.0,-5.0,5.0,-1.0,0.0,1.0,;10.0,-5.0,-1.0,7.0,-2.0,0.0,0.0,-2.0,;1.0,-3.0,2.0,-0.0,-0.0,-0.0,0.0,0.0,;-2.0,1.0,-1.0,-2.0,1.0,-0.0,-0.0,0.0,;2.0,-1.0,0.0,1.0,-1.0,-0.0,0.0,0.0,;-1.0,0.0,-0.0,-1.0,0.0,-0.0,-0.0,0.0,;
-151.0,4.0,3.0,11.0,1.0,0.0,-0.0,-1.0,;14.0,-3.0,7.0,4.0,-3.0,-1.0,-0.0,-0.0,;6.0,-7.0,-0.0,9.0,0.0,0.0,-0.0,-0.0,;3.0,-2.0,-6.0,1.0,3.0,-1.0,-0.0,-0.0,;1.0,-3.0,-4.0,0.0,2.0,0.0,-0.0,0.0,;-1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,;-1.0,-0.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,;0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,;
-182.0,-50.0,6.0,11.0,6.0,3.0,1.0,-0.0,;2.0,4.0,9.0,7.0,2.0,-1.0,-1.0,-0.0,;10.0,-5.0,8.0,-1.0,-4.0,-1.0,-0.0,-0.0,;9.0,2.0,-2.0,5.0,-0.0,-0.0,0.0,0.0,;-6.0,10.0,-2.0,-1.0,1.0,-0.0,-0.0,-0.0,;-2.0,3.0,-0.0,-1.0,0.0,0.0,0.0,0.0,;1.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,;-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,;
-116.0,-15.0,6.0,5.0,-3.0,-0.0,-0.0,-0.0,;-13.0,8.0,4.0,4.0,1.0,-1.0,0.0,-0.0,;-6.0,-5.0,10.0,5.0,-1.0,1.0,-0.0,-0.0,;-3.0,-7.0,3.0,-1.0,-0.0,0.0,-0.0,0.0,;1.0,-6.0,-2.0,2.0,-0.0,0.0,-0.0,0.0,;2.0,-1.0,-2.0,-0.0,0.0,-0.0,-0.0,-0.0,;-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,;0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;
-179.0,29.0,31.0,6.0,1.0,-1.0,-0.0,0.0,;5.0,-18.0,1.0,-2.0,1.0,1.0,1.0,0.0,;11.0,1.0,4.0,-2.0,-1.0,0.0,-0.0,0.0,;8.0,-6.0,4.0,1.0,0.0,0.0,-0.0,0.0,;-3.0,-6.0,-2.0,-1.0,0.0,0.0,0.0,-0.0,;3.0,-1.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,;0.0,-1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,;0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,;
-188.0,3.0,1.0,-8.0,2.0,1.0,0.0,0.0,;6.0,11.0,10.0,5.0,-3.0,-1.0,-0.0,0.0,;8.0,3.0,1.0,-1.0,-1.0,0.0,0.0,-0.0,;20.0,1.0,-5.0,-1.0,1.0,0.0,-1.0,1.0,;9.0,-3.0,0.0,1.0,0.0,0.0,-0.0,0.0,;2.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,;0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,;-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,;
-169.0,5.0,-9.0,-9.0,-3.0,-1.0,1.0,1.0,;8.0,-10.0,2.0,-3.0,-2.0,1.0,0.0,-1.0,;6.0,-4.0,22.0,6.0,-6.0,-1.0,1.0,-0.0,;7.0,7.0,-7.0,2.0,-1.0,-0.0,0.0,-0.0,;-6.0,3.0,-0.0,0.0,0.0,0.0,-0.0,0.0,;-2.0,3.0,-0.0,1.0,0.0,0.0,0.0,0.0,;-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,;0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,;
-178.0,-27.0,7.0,8.0,-1.0,1.0,2.0,-1.0,;6.0,10.0,3.0,-3.0,3.0,-0.0,-0.0,0.0,;-6.0,8.0,3.0,3.0,-3.0,1.0,-1.0,1.0,;-8.0,-0.0,3.0,-2.0,-2.0,-0.0,0.0,0.0,;2.0,0.0,-3.0,-1.0,1.0,-1.0,0.0,-0.0,;-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-0.0,;-1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,;0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,;
-171.0,14.0,25.0,-6.0,1.0,-2.0,-0.0,0.0,;21.0,46.0,-16.0,3.0,-3.0,0.0,-1.0,0.0,;-14.0,-27.0,-18.0,4.0,1.0,-1.0,-0.0,1.0,;-1.0,-1.0,-0.0,0.0,2.0,-0.0,-0.0,0.0,;-4.0,8.0,-3.0,0.0,1.0,-0.0,0.0,0.0,;2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,;-0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-0.0,;0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,;
-146.0,24.0,-15.0,-6.0,2.0,-4.0,2.0,-1.0,;-33.0,-9.0,12.0,-1.0,-5.0,-1.0,-2.0,0.0,;1.0,3.0,-4.0,1.0,-1.0,-0.0,-1.0,0.0,;13.0,-0.0,-3.0,-1.0,-1.0,-0.0,0.0,0.0,;-9.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,;-1.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,;-0.0,-1.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,;-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,;
-125.0,-60.0,1.0,-6.0,4.0,-0.0,1.0,1.0,;90.0,-27.0,-22.0,-0.0,2.0,-0.0,0.0,0.0,;2.0,5.0,-27.0,7.0,-0.0,-1.0,2.0,0.0,;-1.0,12.0,-12.0,4.0,0.0,-1.0,0.0,0.0,;-3.0,-10.0,2.0,1.0,0.0,-0.0,-1.0,0.0,;-1.0,-4.0,4.0,2.0,2.0,-2.0,-0.0,-0.0,;0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,;1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,;
-118.0,68.0,45.0,8.0,2.0,-1.0,-3.0,-2.0,;15.0,79.0,39.0,9.0,-4.0,-3.0,-3.0,-1.0,;-2.0,16.0,9.0,-3.0,-4.0,-1.0,-0.0,-0.0,;5.0,-9.0,-8.0,-3.0,-1.0,0.0,0.0,-0.0,;0.0,-2.0,0.0,-3.0,-0.0,-0.0,0.0,0.0,;-4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,;-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,;-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,;
-144.0,-25.0,12.0,-5.0,-4.0,2.0,3.0,1.0,;-30.0,-9.0,-11.0,4.0,6.0,-0.0,-1.0,0.0,;28.0,13.0,-3.0,-14.0,-2.0,2.0,-0.0,-1.0,;-11.0,-7.0,6.0,0.0,-0.0,1.0,1.0,-0.0,;1.0,2.0,2.0,3.0,1.0,-0.0,-0.0,1.0,;1.0,-1.0,-2.0,-2.0,-0.0,1.0,0.0,0.0,;-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,;-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,;
-118.0,12.0,0.0,-0.0,4.0,1.0,-2.0,1.0,;-14.0,-1.0,-15.0,-7.0,3.0,0.0,1.0,-1.0,;4.0,-5.0,-4.0,2.0,3.0,0.0,0.0,-1.0,;-6.0,7.0,0.0,-2.0,1.0,0.0,-0.0,0.0,;4.0,-1.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,;-1.0,2.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,;0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,;-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,;
-114.0,-10.0,-3.0,-8.0,-4.0,-2.0,1.0,-1.0,;-3.0,-5.0,-4.0,6.0,-7.0,2.0,-1.0,0.0,;16.0,5.0,5.0,-2.0,0.0,-0.0,0.0,-1.0,;-5.0,-17.0,2.0,5.0,1.0,-1.0,-0.0,-0.0,;5.0,-5.0,2.0,2.0,-1.0,1.0,-0.0,0.0,;-2.0,-0.0,1.0,-1.0,-1.0,0.0,-0.0,0.0,;1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,;-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,;
-66.0,-70.0,36.0,-19.0,2.0,1.0,1.0,1.0,;-15.0,13.0,-3.0,-5.0,1.0,-4.0,-2.0,1.0,;0.0,2.0,-11.0,1.0,-1.0,2.0,-0.0,0.0,;-10.0,4.0,-7.0,8.0,-3.0,0.0,0.0,-1.0,;1.0,5.0,-6.0,-0.0,1.0,-1.0,0.0,0.0,;-0.0,-3.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,;-1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,;0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,;
79.0,-4.0,-18.0,30.0,-1.0,-2.0,-2.0,-0.0,;-90.0,-63.0,15.0,-2.0,-4.0,1.0,0.0,1.0,;7.0,-8.0,1.0,-7.0,-2.0,1.0,-1.0,0.0,;41.0,-6.0,-16.0,1.0,0.0,0.0,-1.0,-1.0,;-10.0,11.0,-11.0,-2.0,1.0,-0.0,0.0,0.0,;-10.0,5.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,;2.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,;-1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,;
-39.0,9.0,51.0,16.0,-10.0,-2.0,-0.0,0.0,;-1.0,-17.0,-7.0,-4.0,11.0,4.0,-2.0,-2.0,;-13.0,-11.0,-12.0,9.0,-6.0,0.0,-0.0,1.0,;-11.0,-19.0,-3.0,6.0,3.0,1.0,-1.0,-1.0,;-7.0,-9.0,-3.0,-2.0,1.0,-1.0,-0.0,0.0,;0.0,5.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,;4.0,2.0,1.0,-1.0,-0.0,0.0,-0.0,-0.0,;-1.0,-1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,;
-38.0,-34.0,-18.0,14.0,6.0,-1.0,-0.0,0.0,;-24.0,24.0,4.0,3.0,-8.0,-2.0,4.0,-0.0,;-23.0,-3.0,-14.0,3.0,-2.0,-5.0,0.0,-0.0,;5.0,-8.0,8.0,-6.0,-1.0,-1.0,0.0,0.0,;2.0,3.0,-4.0,1.0,1.0,0.0,1.0,0.0,;7.0,-3.0,-1.0,0.0,-0.0,1.0,-1.0,0.0,;-1.0,2.0,2.0,0.0,-1.0,0.0,0.0,-0.0,;1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0,0.0,;
-126.0,32.0,38.0,1.0,1.0,2.0,0.0,-0.0,;2.0,-12.0,-3.0,15.0,2.0,-3.0,-1.0,1.0,;-4.0,-12.0,-10.0,2.0,-1.0,-0.0,-0.0,-1.0,;-6.0,12.0,3.0,5.0,2.0,0.0,0.0,-0.0,;2.0,5.0,0.0,-1.0,1.0,-0.0,-1.0,0.0,;2.0,-0.0,-0.0,-2.0,-1.0,1.0,-0.0,-0.0,;-1.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,;1.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,;
-85.0,-8.0,-6.0,-13.0,1.0,1.0,1.0,-1.0,;19.0,10.0,5.0,-7.0,-1.0,1.0,-0.0,-0.0,;-23.0,18.0,2.0,6.0,-3.0,-1.0,0.0,-1.0,;-3.0,-9.0,12.0,-0.0,-2.0,-0.0,1.0,-0.0,;6.0,6.0,-6.0,-2.0,-0.0,1.0,0.0,0.0,;-4.0,4.0,-3.0,-0.0,1.0,-1.0,0.0,-0.0,;-2.0,-0.0,-1.0,-0.0,0.0,-0.0,-0.0,0.0,;0.0,1.0,-1.0,-0.0,0.0,0.0,0.0,-0.0,;
-104.0,28.0,18.0,-3.0,3.0,0.0,0.0,-1.0,;-13.0,-30.0,5.0,-1.0,5.0,1.0,2.0,2.0,;4.0,18.0,-17.0,1.0,-2.0,-2.0,-1.0,-1.0,;1.0,6.0,1.0,-2.0,-0.0,1.0,0.0,-1.0,;-12.0,1.0,-2.0,0.0,0.0,-0.0,-0.0,0.0,;1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-0.0,;-0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,;-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,;
-83.0,-26.0,1.0,4.0,0.0,2.0,2.0,1.0,;11.0,-38.0,14.0,8.0,-0.0,3.0,1.0,2.0,;-2.0,8.0,-13.0,-3.0,-0.0,-0.0,-0.0,-0.0,;5.0,11.0,-5.0,-1.0,-3.0,-1.0,1.0,0.0,;3.0,-12.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,;6.0,-2.0,2.0,-1.0,0.0,0.0,-0.0,-0.0,;1.0,-1.0,0.0,1.0,0.0,-1.0,-0.0,0.0,;1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,;
